PERMNO,date,COMNAM,RET,sprtrn
18484,2019-03-29,,,0.017924
18484,2019-04-30,ZOOM VIDEO COMMUNICATIONS INC,C,0.039313
18484,2019-05-31,ZOOM VIDEO COMMUNICATIONS INC,0.100179,-0.065778
18484,2019-06-28,ZOOM VIDEO COMMUNICATIONS INC,0.113633,0.06893
18484,2019-07-31,ZOOM VIDEO COMMUNICATIONS INC,0.075684,0.013128
18484,2019-08-30,ZOOM VIDEO COMMUNICATIONS INC,-0.040205,-0.018092
18484,2019-09-30,ZOOM VIDEO COMMUNICATIONS INC,-0.168758,0.017181
18484,2019-10-31,ZOOM VIDEO COMMUNICATIONS INC,-0.082808,0.020432
18484,2019-11-29,ZOOM VIDEO COMMUNICATIONS INC,0.065961,0.034047
18484,2019-12-31,ZOOM VIDEO COMMUNICATIONS INC,-0.086711,0.02859
18484,2020-01-31,ZOOM VIDEO COMMUNICATIONS INC,0.121399,-0.001628
18484,2020-02-28,ZOOM VIDEO COMMUNICATIONS INC,0.376147,-0.08411
18484,2020-03-31,ZOOM VIDEO COMMUNICATIONS INC,0.391619,-0.125119
18484,2020-04-30,ZOOM VIDEO COMMUNICATIONS INC,-0.074938,0.126844
18484,2020-05-29,ZOOM VIDEO COMMUNICATIONS INC,0.327809,0.045282
18484,2020-06-30,ZOOM VIDEO COMMUNICATIONS INC,0.412636,0.018388
18484,2020-07-31,ZOOM VIDEO COMMUNICATIONS INC,0.001459,0.055101
18484,2020-08-31,ZOOM VIDEO COMMUNICATIONS INC,0.280375,0.070065
18484,2020-09-30,ZOOM VIDEO COMMUNICATIONS INC,0.446047,-0.039228
18484,2020-10-30,ZOOM VIDEO COMMUNICATIONS INC,-0.019570,-0.027666
18484,2020-11-30,ZOOM VIDEO COMMUNICATIONS INC,0.037860,0.107546
18484,2020-12-31,ZOOM VIDEO COMMUNICATIONS INC,-0.294841,0.037121
18484,2021-01-29,ZOOM VIDEO COMMUNICATIONS INC,0.103018,-0.011137
18484,2021-02-26,ZOOM VIDEO COMMUNICATIONS INC,0.004139,0.026091
18484,2021-03-31,ZOOM VIDEO COMMUNICATIONS INC,-0.140039,0.042439
18484,2021-04-30,ZOOM VIDEO COMMUNICATIONS INC,-0.005353,0.052425
18484,2021-05-28,ZOOM VIDEO COMMUNICATIONS INC,0.037425,0.005487
18484,2021-06-30,ZOOM VIDEO COMMUNICATIONS INC,0.167406,0.022214
18484,2021-07-30,ZOOM VIDEO COMMUNICATIONS INC,-0.023073,0.022748
18484,2021-08-31,ZOOM VIDEO COMMUNICATIONS INC,-0.234330,0.02899
18484,2021-09-30,ZOOM VIDEO COMMUNICATIONS INC,-0.096718,-0.047569
18484,2021-10-29,ZOOM VIDEO COMMUNICATIONS INC,0.050287,0.069144
18484,2021-11-30,ZOOM VIDEO COMMUNICATIONS INC,-0.230257,-0.008334
18484,2021-12-31,ZOOM VIDEO COMMUNICATIONS INC,-0.130079,0.043613
18484,2022-01-31,ZOOM VIDEO COMMUNICATIONS INC,-0.161111,-0.052585
18484,2022-02-28,ZOOM VIDEO COMMUNICATIONS INC,-0.140524,-0.031361
18484,2022-03-31,ZOOM VIDEO COMMUNICATIONS INC,-0.115913,0.035773
18484,2022-04-29,ZOOM VIDEO COMMUNICATIONS INC,-0.150644,-0.087957
18484,2022-05-31,ZOOM VIDEO COMMUNICATIONS INC,0.079140,5.3e-05
18484,2022-06-30,ZOOM VIDEO COMMUNICATIONS INC,0.004839,-0.08392
18484,2022-07-29,ZOOM VIDEO COMMUNICATIONS INC,-0.038066,0.091116
18484,2022-08-31,ZOOM VIDEO COMMUNICATIONS INC,-0.225881,-0.04244
18484,2022-09-30,ZOOM VIDEO COMMUNICATIONS INC,-0.084702,-0.093396
18484,2022-10-31,ZOOM VIDEO COMMUNICATIONS INC,0.133850,0.079863
18484,2022-11-30,ZOOM VIDEO COMMUNICATIONS INC,-0.095997,0.053753
18484,2022-12-30,ZOOM VIDEO COMMUNICATIONS INC,-0.101949,-0.058971
