PERMNO,date,COMNAM,RET,sprtrn
89393,2017-03-31,NETFLIX INC,0.039963,-0.000389
89393,2017-04-28,NETFLIX INC,0.029700,0.009091
89393,2017-05-31,NETFLIX INC,0.071419,0.011576
89393,2017-06-30,NETFLIX INC,-0.083768,0.004814
89393,2017-07-31,NETFLIX INC,0.215849,0.019349
89393,2017-08-31,NETFLIX INC,-0.038258,0.000546
89393,2017-09-29,NETFLIX INC,0.038006,0.019303
89393,2017-10-31,NETFLIX INC,0.083154,0.022188
89393,2017-11-30,NETFLIX INC,-0.045054,0.028083
89393,2017-12-29,NETFLIX INC,0.023350,0.009832
89393,2018-01-31,NETFLIX INC,0.408106,0.056179
89393,2018-02-28,NETFLIX INC,0.077987,-0.038947
89393,2018-03-29,NETFLIX INC,0.013625,-0.026885
89393,2018-04-30,NETFLIX INC,0.057931,0.002719
89393,2018-05-31,NETFLIX INC,0.125264,0.021608
89393,2018-06-29,NETFLIX INC,0.113282,0.004842
89393,2018-07-31,NETFLIX INC,-0.137905,0.036022
89393,2018-08-31,NETFLIX INC,0.089584,0.030263
89393,2018-09-28,NETFLIX INC,0.017542,0.004294
89393,2018-10-31,NETFLIX INC,-0.193382,-0.069403
89393,2018-11-30,NETFLIX INC,-0.051859,0.017859
89393,2018-12-31,NETFLIX INC,-0.064551,-0.091777
89393,2019-01-31,NETFLIX INC,0.268400,0.078684
89393,2019-02-28,NETFLIX INC,0.054786,0.029729
89393,2019-03-29,NETFLIX INC,-0.004300,0.017924
89393,2019-04-30,NETFLIX INC,0.039208,0.039313
89393,2019-05-31,NETFLIX INC,-0.073568,-0.065778
89393,2019-06-28,NETFLIX INC,0.070030,0.06893
89393,2019-07-31,NETFLIX INC,-0.120685,0.013128
89393,2019-08-30,NETFLIX INC,-0.090529,-0.018092
89393,2019-09-30,NETFLIX INC,-0.088953,0.017181
89393,2019-10-31,NETFLIX INC,0.073948,0.020432
89393,2019-11-29,NETFLIX INC,0.094812,0.034047
89393,2019-12-31,NETFLIX INC,0.028316,0.02859
89393,2020-01-31,NETFLIX INC,0.066508,-0.001628
89393,2020-02-28,NETFLIX INC,0.069373,-0.08411
89393,2020-03-31,NETFLIX INC,0.017532,-0.125119
89393,2020-04-30,NETFLIX INC,0.118109,0.126844
89393,2020-05-29,NETFLIX INC,-0.000286,0.045282
89393,2020-06-30,NETFLIX INC,0.084126,0.018388
89393,2020-07-31,NETFLIX INC,0.074367,0.055101
89393,2020-08-31,NETFLIX INC,0.083211,0.070065
89393,2020-09-30,NETFLIX INC,-0.055763,-0.039228
89393,2020-10-30,NETFLIX INC,-0.048577,-0.027666
89393,2020-11-30,NETFLIX INC,0.031446,0.107546
89393,2020-12-31,NETFLIX INC,0.101956,0.037121
89393,2021-01-29,NETFLIX INC,-0.015424,-0.011137
89393,2021-02-26,NETFLIX INC,0.012134,0.026091
89393,2021-03-31,NETFLIX INC,-0.031901,0.042439
89393,2021-04-30,NETFLIX INC,-0.015700,0.052425
89393,2021-05-28,NETFLIX INC,-0.020761,0.005487
89393,2021-06-30,NETFLIX INC,0.050516,0.022214
89393,2021-07-30,NETFLIX INC,-0.020144,0.022748
89393,2021-08-31,NETFLIX INC,0.099735,0.02899
89393,2021-09-30,NETFLIX INC,0.072296,-0.047569
89393,2021-10-29,NETFLIX INC,0.131025,0.069144
89393,2021-11-30,NETFLIX INC,-0.070128,-0.008334
89393,2021-12-31,NETFLIX INC,-0.061474,0.043613
89393,2022-01-31,NETFLIX INC,-0.290983,-0.052585
89393,2022-02-28,NETFLIX INC,-0.076368,-0.031361
89393,2022-03-31,NETFLIX INC,-0.050517,0.035773
89393,2022-04-29,NETFLIX INC,-0.491818,-0.087957
89393,2022-05-31,NETFLIX INC,0.037193,5.3e-05
89393,2022-06-30,NETFLIX INC,-0.114313,-0.08392
89393,2022-07-29,NETFLIX INC,0.286098,0.091116
89393,2022-08-31,NETFLIX INC,-0.005958,-0.04244
89393,2022-09-30,NETFLIX INC,0.053140,-0.093396
89393,2022-10-31,NETFLIX INC,0.239721,0.079863
89393,2022-11-30,NETFLIX INC,0.046766,0.053753
89393,2022-12-30,NETFLIX INC,-0.034857,-0.058971
