PERMNO,date,COMNAM,RET,sprtrn
77178,2011-12-30,QUALCOMM INC,-0.001825,0.008533
77178,2012-01-31,QUALCOMM INC,0.075320,0.043583
77178,2012-02-29,QUALCOMM INC,0.060779,0.040589
77178,2012-03-30,QUALCOMM INC,0.094564,0.031332
77178,2012-04-30,QUALCOMM INC,-0.062151,-0.007497
77178,2012-05-31,QUALCOMM INC,-0.098230,-0.062651
77178,2012-06-29,QUALCOMM INC,-0.028442,0.039555
77178,2012-07-31,QUALCOMM INC,0.071839,0.012598
77178,2012-08-31,QUALCOMM INC,0.029826,0.019763
77178,2012-09-28,QUALCOMM INC,0.020501,0.024236
77178,2012-10-31,QUALCOMM INC,-0.061790,-0.019789
77178,2012-11-30,QUALCOMM INC,0.085480,0.002847
77178,2012-12-31,QUALCOMM INC,-0.023741,0.007068
77178,2013-01-31,QUALCOMM INC,0.067255,0.050428
77178,2013-02-28,QUALCOMM INC,-0.005756,0.011061
77178,2013-03-28,QUALCOMM INC,0.023614,0.035988
77178,2013-04-30,QUALCOMM INC,-0.079773,0.018086
77178,2013-05-31,QUALCOMM INC,0.030519,0.020763
77178,2013-06-28,QUALCOMM INC,-0.032136,-0.014999
77178,2013-07-31,QUALCOMM INC,0.056834,0.049462
77178,2013-08-30,QUALCOMM INC,0.032031,-0.031298
77178,2013-09-30,QUALCOMM INC,0.015691,0.029749
77178,2013-10-31,QUALCOMM INC,0.032234,0.044596
77178,2013-11-29,QUALCOMM INC,0.063894,0.028049
77178,2013-12-31,QUALCOMM INC,0.009106,0.023563
77178,2014-01-31,QUALCOMM INC,-0.000404,-0.035583
77178,2014-02-28,QUALCOMM INC,0.014417,0.043117
77178,2014-03-31,QUALCOMM INC,0.052065,0.006932
77178,2014-04-30,QUALCOMM INC,-0.001902,0.006201
77178,2014-05-30,QUALCOMM INC,0.022106,0.02103
77178,2014-06-30,QUALCOMM INC,-0.010317,0.019058
77178,2014-07-31,QUALCOMM INC,-0.069192,-0.01508
77178,2014-08-29,QUALCOMM INC,0.037982,0.037655
77178,2014-09-30,QUALCOMM INC,-0.017477,-0.015514
77178,2014-10-31,QUALCOMM INC,0.050020,0.023201
77178,2014-11-28,QUALCOMM INC,-0.066106,0.024534
77178,2014-12-31,QUALCOMM INC,0.019616,-0.004189
77178,2015-01-30,QUALCOMM INC,-0.159693,-0.031041
77178,2015-02-27,QUALCOMM INC,0.160903,0.054893
77178,2015-03-31,QUALCOMM INC,-0.037926,-0.017396
77178,2015-04-30,QUALCOMM INC,-0.019325,0.008521
77178,2015-05-29,QUALCOMM INC,0.024706,0.010491
77178,2015-06-30,QUALCOMM INC,-0.094288,-0.021012
77178,2015-07-31,QUALCOMM INC,0.028102,0.019742
77178,2015-08-31,QUALCOMM INC,-0.113838,-0.062581
77178,2015-09-30,QUALCOMM INC,-0.050371,-0.026443
77178,2015-10-30,QUALCOMM INC,0.105900,0.082983
77178,2015-11-30,QUALCOMM INC,-0.170818,0.000505
77178,2015-12-31,QUALCOMM INC,0.024493,-0.01753
77178,2016-01-29,QUALCOMM INC,-0.092928,-0.050735
77178,2016-02-29,QUALCOMM INC,0.130790,-0.004128
77178,2016-03-31,QUALCOMM INC,0.006891,0.065991
77178,2016-04-29,QUALCOMM INC,-0.012124,0.002699
77178,2016-05-31,QUALCOMM INC,0.097585,0.015329
77178,2016-06-30,QUALCOMM INC,-0.024581,0.000906
77178,2016-07-29,QUALCOMM INC,0.168191,0.03561
77178,2016-08-31,QUALCOMM INC,0.016299,-0.001219
77178,2016-09-30,QUALCOMM INC,0.086095,-0.001234
77178,2016-10-31,QUALCOMM INC,0.003212,-0.019426
77178,2016-11-30,QUALCOMM INC,-0.000873,0.034174
77178,2016-12-30,QUALCOMM INC,-0.043006,0.018201
77178,2017-01-31,QUALCOMM INC,-0.180521,0.017884
77178,2017-02-28,QUALCOMM INC,0.067004,0.037198
77178,2017-03-31,QUALCOMM INC,0.015227,-0.000389
77178,2017-04-28,QUALCOMM INC,-0.062783,0.009091
77178,2017-05-31,QUALCOMM INC,0.076293,0.011576
77178,2017-06-30,QUALCOMM INC,-0.035795,0.004814
77178,2017-07-31,QUALCOMM INC,-0.036762,0.019349
77178,2017-08-31,QUALCOMM INC,-0.006580,0.000546
77178,2017-09-29,QUALCOMM INC,-0.008227,0.019303
77178,2017-10-31,QUALCOMM INC,-0.016011,0.022188
77178,2017-11-30,QUALCOMM INC,0.311704,0.028083
77178,2017-12-29,QUALCOMM INC,-0.034971,0.009832
77178,2018-01-31,QUALCOMM INC,0.066073,0.056179
77178,2018-02-28,QUALCOMM INC,-0.039267,-0.038947
77178,2018-03-29,QUALCOMM INC,-0.147538,-0.026885
77178,2018-04-30,QUALCOMM INC,-0.079408,0.002719
77178,2018-05-31,QUALCOMM INC,0.151539,0.021608
77178,2018-06-29,QUALCOMM INC,-0.034412,0.004842
77178,2018-07-31,QUALCOMM INC,0.142017,0.036022
77178,2018-08-31,QUALCOMM INC,0.072086,0.030263
77178,2018-09-28,QUALCOMM INC,0.057342,0.004294
77178,2018-10-31,QUALCOMM INC,-0.126892,-0.069403
77178,2018-11-30,QUALCOMM INC,-0.073621,0.017859
77178,2018-12-31,QUALCOMM INC,-0.012530,-0.091777
77178,2019-01-31,QUALCOMM INC,-0.129854,0.078684
77178,2019-02-28,QUALCOMM INC,0.078150,0.029729
77178,2019-03-29,QUALCOMM INC,0.079790,0.017924
77178,2019-04-30,QUALCOMM INC,0.510258,0.039313
77178,2019-05-31,QUALCOMM INC,-0.224196,-0.065778
77178,2019-06-28,QUALCOMM INC,0.147710,0.06893
77178,2019-07-31,QUALCOMM INC,-0.038254,0.013128
77178,2019-08-30,QUALCOMM INC,0.063012,-0.018092
77178,2019-09-30,QUALCOMM INC,-0.011187,0.017181
77178,2019-10-31,QUALCOMM INC,0.054536,0.020432
77178,2019-11-29,QUALCOMM INC,0.038662,0.034047
77178,2019-12-31,QUALCOMM INC,0.063435,0.02859
77178,2020-01-31,QUALCOMM INC,-0.033095,-0.001628
77178,2020-02-28,QUALCOMM INC,-0.082171,-0.08411
77178,2020-03-31,QUALCOMM INC,-0.128097,-0.125119
77178,2020-04-30,QUALCOMM INC,0.162897,0.126844
77178,2020-05-29,QUALCOMM INC,0.028092,0.045282
77178,2020-06-30,QUALCOMM INC,0.135757,0.018388
77178,2020-07-31,QUALCOMM INC,0.157877,0.055101
77178,2020-08-31,QUALCOMM INC,0.127734,0.070065
77178,2020-09-30,QUALCOMM INC,-0.006465,-0.039228
77178,2020-10-30,QUALCOMM INC,0.048266,-0.027666
77178,2020-11-30,QUALCOMM INC,0.193012,0.107546
77178,2020-12-31,QUALCOMM INC,0.039546,0.037121
77178,2021-01-29,QUALCOMM INC,0.025863,-0.011137
77178,2021-02-26,QUALCOMM INC,-0.128551,0.026091
77178,2021-03-31,QUALCOMM INC,-0.021661,0.042439
77178,2021-04-30,QUALCOMM INC,0.046836,0.052425
77178,2021-05-28,QUALCOMM INC,-0.030692,0.005487
77178,2021-06-30,QUALCOMM INC,0.067415,0.022214
77178,2021-07-30,QUALCOMM INC,0.048066,0.022748
77178,2021-08-31,QUALCOMM INC,-0.020761,0.02899
77178,2021-09-30,QUALCOMM INC,-0.116095,-0.047569
77178,2021-10-29,QUALCOMM INC,0.031478,0.069144
77178,2021-11-30,QUALCOMM INC,0.357186,-0.008334
77178,2021-12-31,QUALCOMM INC,0.016560,0.043613
77178,2022-01-31,QUALCOMM INC,-0.038880,-0.052585
77178,2022-02-28,QUALCOMM INC,-0.021450,-0.031361
77178,2022-03-31,QUALCOMM INC,-0.107506,0.035773
77178,2022-04-29,QUALCOMM INC,-0.085918,-0.087957
77178,2022-05-31,QUALCOMM INC,0.025270,5.3e-05
77178,2022-06-30,QUALCOMM INC,-0.102849,-0.08392
77178,2022-07-29,QUALCOMM INC,0.135588,0.091116
77178,2022-08-31,QUALCOMM INC,-0.083000,-0.04244
77178,2022-09-30,QUALCOMM INC,-0.145838,-0.093396
77178,2022-10-31,QUALCOMM INC,0.041423,0.079863
77178,2022-11-30,QUALCOMM INC,0.081421,0.053753
77178,2022-12-30,QUALCOMM INC,-0.130840,-0.058971
