PERMNO,date,COMNAM,RET,sprtrn
86580,2011-12-30,NVIDIA CORP,-0.113244,0.008533
86580,2012-01-31,NVIDIA CORP,0.065657,0.043583
86580,2012-02-29,NVIDIA CORP,0.025728,0.040589
86580,2012-03-30,NVIDIA CORP,0.016172,0.031332
86580,2012-04-30,NVIDIA CORP,-0.155570,-0.007497
86580,2012-05-31,NVIDIA CORP,-0.043846,-0.062651
86580,2012-06-29,NVIDIA CORP,0.111826,0.039555
86580,2012-07-31,NVIDIA CORP,-0.020260,0.012598
86580,2012-08-31,NVIDIA CORP,0.036189,0.019763
86580,2012-09-28,NVIDIA CORP,-0.049180,0.024236
86580,2012-10-31,NVIDIA CORP,-0.102324,-0.019789
86580,2012-11-30,NVIDIA CORP,0.005846,0.002847
86580,2012-12-31,NVIDIA CORP,0.024227,0.007068
86580,2013-01-31,NVIDIA CORP,0.000000,0.050428
86580,2013-02-28,NVIDIA CORP,0.038744,0.011061
86580,2013-03-28,NVIDIA CORP,0.013428,0.035988
86580,2013-04-30,NVIDIA CORP,0.073266,0.018086
86580,2013-05-31,NVIDIA CORP,0.056282,0.020763
86580,2013-06-28,NVIDIA CORP,-0.029717,-0.014999
86580,2013-07-31,NVIDIA CORP,0.028134,0.049462
86580,2013-08-30,NVIDIA CORP,0.027018,-0.031298
86580,2013-09-30,NVIDIA CORP,0.054915,0.029749
86580,2013-10-31,NVIDIA CORP,-0.023843,0.044596
86580,2013-11-29,NVIDIA CORP,0.032655,0.028049
86580,2013-12-31,NVIDIA CORP,0.026923,0.023563
86580,2014-01-31,NVIDIA CORP,-0.019975,-0.035583
86580,2014-02-28,NVIDIA CORP,0.176115,0.043117
86580,2014-03-31,NVIDIA CORP,-0.025571,0.006932
86580,2014-04-30,NVIDIA CORP,0.031267,0.006201
86580,2014-05-30,NVIDIA CORP,0.033297,0.02103
86580,2014-06-30,NVIDIA CORP,-0.024210,0.019058
86580,2014-07-31,NVIDIA CORP,-0.056095,-0.01508
86580,2014-08-29,NVIDIA CORP,0.116286,0.037655
86580,2014-09-30,NVIDIA CORP,-0.051414,-0.015514
86580,2014-10-31,NVIDIA CORP,0.059079,0.023201
86580,2014-11-28,NVIDIA CORP,0.077533,0.024534
86580,2014-12-31,NVIDIA CORP,-0.043872,-0.004189
86580,2015-01-30,NVIDIA CORP,-0.042145,-0.031041
86580,2015-02-27,NVIDIA CORP,0.153085,0.054893
86580,2015-03-31,NVIDIA CORP,-0.051451,-0.017396
86580,2015-04-30,NVIDIA CORP,0.060693,0.008521
86580,2015-05-29,NVIDIA CORP,0.001464,0.010491
86580,2015-06-30,NVIDIA CORP,-0.091279,-0.021012
86580,2015-07-31,NVIDIA CORP,-0.007956,0.019742
86580,2015-08-31,NVIDIA CORP,0.131704,-0.062581
86580,2015-09-30,NVIDIA CORP,0.096530,-0.026443
86580,2015-10-30,NVIDIA CORP,0.150913,0.082983
86580,2015-11-30,NVIDIA CORP,0.122136,0.000505
86580,2015-12-31,NVIDIA CORP,0.039092,-0.01753
86580,2016-01-29,NVIDIA CORP,-0.111347,-0.050735
86580,2016-02-29,NVIDIA CORP,0.074599,-0.004128
86580,2016-03-31,NVIDIA CORP,0.136161,0.065991
86580,2016-04-29,NVIDIA CORP,-0.002807,0.002699
86580,2016-05-31,NVIDIA CORP,0.318182,0.015329
86580,2016-06-30,NVIDIA CORP,0.006207,0.000906
86580,2016-07-29,NVIDIA CORP,0.214635,0.03561
86580,2016-08-31,NVIDIA CORP,0.076270,-0.001219
86580,2016-09-30,NVIDIA CORP,0.117052,-0.001234
86580,2016-10-31,NVIDIA CORP,0.038529,-0.019426
86580,2016-11-30,NVIDIA CORP,0.297639,0.034174
86580,2016-12-30,NVIDIA CORP,0.157701,0.018201
86580,2017-01-31,NVIDIA CORP,0.022859,0.017884
86580,2017-02-28,NVIDIA CORP,-0.069243,0.037198
86580,2017-03-31,NVIDIA CORP,0.073413,-0.000389
86580,2017-04-28,NVIDIA CORP,-0.042504,0.009091
86580,2017-05-31,NVIDIA CORP,0.385331,0.011576
86580,2017-06-30,NVIDIA CORP,0.001455,0.004814
86580,2017-07-31,NVIDIA CORP,0.124170,0.019349
86580,2017-08-31,NVIDIA CORP,0.043505,0.000546
86580,2017-09-29,NVIDIA CORP,0.055064,0.019303
86580,2017-10-31,NVIDIA CORP,0.156850,0.022188
86580,2017-11-30,NVIDIA CORP,-0.028770,0.028083
86580,2017-12-29,NVIDIA CORP,-0.035923,0.009832
86580,2018-01-31,NVIDIA CORP,0.270284,0.056179
86580,2018-02-28,NVIDIA CORP,-0.014849,-0.038947
86580,2018-03-29,NVIDIA CORP,-0.043017,-0.026885
86580,2018-04-30,NVIDIA CORP,-0.028887,0.002719
86580,2018-05-31,NVIDIA CORP,0.122010,0.021608
86580,2018-06-29,NVIDIA CORP,-0.060629,0.004842
86580,2018-07-31,NVIDIA CORP,0.033601,0.036022
86580,2018-08-31,NVIDIA CORP,0.146900,0.030263
86580,2018-09-28,NVIDIA CORP,0.001211,0.004294
86580,2018-10-31,NVIDIA CORP,-0.249769,-0.069403
86580,2018-11-30,NVIDIA CORP,-0.224067,0.017859
86580,2018-12-31,NVIDIA CORP,-0.183136,-0.091777
86580,2019-01-31,NVIDIA CORP,0.076779,0.078684
86580,2019-02-28,NVIDIA CORP,0.074226,0.029729
86580,2019-03-29,NVIDIA CORP,0.164009,0.017924
86580,2019-04-30,NVIDIA CORP,0.008020,0.039313
86580,2019-05-31,NVIDIA CORP,-0.250718,-0.065778
86580,2019-06-28,NVIDIA CORP,0.212387,0.06893
86580,2019-07-31,NVIDIA CORP,0.027340,0.013128
86580,2019-08-30,NVIDIA CORP,-0.006223,-0.018092
86580,2019-09-30,NVIDIA CORP,0.039162,0.017181
86580,2019-10-31,NVIDIA CORP,0.154823,0.020432
86580,2019-11-29,NVIDIA CORP,0.078997,0.034047
86580,2019-12-31,NVIDIA CORP,0.085633,0.02859
86580,2020-01-31,NVIDIA CORP,0.004802,-0.001628
86580,2020-02-28,NVIDIA CORP,0.142960,-0.08411
