PERMNO,date,COMNAM,RET,sprtrn
53613,2011-12-30,MICRON TECHNOLOGY INC,0.050084,0.008533
53613,2012-01-31,MICRON TECHNOLOGY INC,0.207472,0.043583
53613,2012-02-29,MICRON TECHNOLOGY INC,0.125741,0.040589
53613,2012-03-30,MICRON TECHNOLOGY INC,-0.053216,0.031332
53613,2012-04-30,MICRON TECHNOLOGY INC,-0.185917,-0.007497
53613,2012-05-31,MICRON TECHNOLOGY INC,-0.113809,-0.062651
53613,2012-06-29,MICRON TECHNOLOGY INC,0.080479,0.039555
53613,2012-07-31,MICRON TECHNOLOGY INC,-0.015848,0.012598
53613,2012-08-31,MICRON TECHNOLOGY INC,0.000000,0.019763
53613,2012-09-28,MICRON TECHNOLOGY INC,-0.037037,0.024236
53613,2012-10-31,MICRON TECHNOLOGY INC,-0.092809,-0.019789
53613,2012-11-30,MICRON TECHNOLOGY INC,0.099539,0.002847
53613,2012-12-31,MICRON TECHNOLOGY INC,0.062867,0.007068
53613,2013-01-31,MICRON TECHNOLOGY INC,0.192429,0.050428
53613,2013-02-28,MICRON TECHNOLOGY INC,0.107804,0.011061
53613,2013-03-28,MICRON TECHNOLOGY INC,0.191045,0.035988
53613,2013-04-30,MICRON TECHNOLOGY INC,-0.055639,0.018086
53613,2013-05-31,MICRON TECHNOLOGY INC,0.239915,0.020763
53613,2013-06-28,MICRON TECHNOLOGY INC,0.226884,-0.014999
53613,2013-07-31,MICRON TECHNOLOGY INC,-0.076064,0.049462
53613,2013-08-30,MICRON TECHNOLOGY INC,0.024924,-0.031298
53613,2013-09-30,MICRON TECHNOLOGY INC,0.287325,0.029749
53613,2013-10-31,MICRON TECHNOLOGY INC,0.012079,0.044596
53613,2013-11-29,MICRON TECHNOLOGY INC,0.193439,0.028049
53613,2013-12-31,MICRON TECHNOLOGY INC,0.030806,0.023563
53613,2014-01-31,MICRON TECHNOLOGY INC,0.059310,-0.035583
53613,2014-02-28,MICRON TECHNOLOGY INC,0.049913,0.043117
53613,2014-03-31,MICRON TECHNOLOGY INC,-0.021910,0.006932
53613,2014-04-30,MICRON TECHNOLOGY INC,0.103973,0.006201
53613,2014-05-30,MICRON TECHNOLOGY INC,0.094564,0.02103
53613,2014-06-30,MICRON TECHNOLOGY INC,0.152501,0.019058
53613,2014-07-31,MICRON TECHNOLOGY INC,-0.072838,-0.01508
53613,2014-08-29,MICRON TECHNOLOGY INC,0.067103,0.037655
53613,2014-09-30,MICRON TECHNOLOGY INC,0.050920,-0.015514
53613,2014-10-31,MICRON TECHNOLOGY INC,-0.034151,0.023201
53613,2014-11-28,MICRON TECHNOLOGY INC,0.086431,0.024534
53613,2014-12-31,MICRON TECHNOLOGY INC,-0.026147,-0.004189
53613,2015-01-30,MICRON TECHNOLOGY INC,-0.164096,-0.031041
53613,2015-02-27,MICRON TECHNOLOGY INC,0.048010,0.054893
53613,2015-03-31,MICRON TECHNOLOGY INC,-0.115422,-0.017396
53613,2015-04-30,MICRON TECHNOLOGY INC,0.036860,0.008521
53613,2015-05-29,MICRON TECHNOLOGY INC,-0.007110,0.010491
53613,2015-06-30,MICRON TECHNOLOGY INC,-0.325457,-0.021012
53613,2015-07-31,MICRON TECHNOLOGY INC,-0.017516,0.019742
53613,2015-08-31,MICRON TECHNOLOGY INC,-0.113452,-0.062581
53613,2015-09-30,MICRON TECHNOLOGY INC,-0.087142,-0.026443
53613,2015-10-30,MICRON TECHNOLOGY INC,0.105474,0.082983
53613,2015-11-30,MICRON TECHNOLOGY INC,-0.038043,0.000505
53613,2015-12-31,MICRON TECHNOLOGY INC,-0.111111,-0.01753
53613,2016-01-29,MICRON TECHNOLOGY INC,-0.221045,-0.050735
53613,2016-02-29,MICRON TECHNOLOGY INC,-0.036265,-0.004128
53613,2016-03-31,MICRON TECHNOLOGY INC,-0.015052,0.065991
53613,2016-04-29,MICRON TECHNOLOGY INC,0.026743,0.002699
53613,2016-05-31,MICRON TECHNOLOGY INC,0.183256,0.015329
53613,2016-06-30,MICRON TECHNOLOGY INC,0.081761,0.000906
53613,2016-07-29,MICRON TECHNOLOGY INC,-0.001454,0.03561
53613,2016-08-31,MICRON TECHNOLOGY INC,0.200146,-0.001219
53613,2016-09-30,MICRON TECHNOLOGY INC,0.078229,-0.001234
53613,2016-10-31,MICRON TECHNOLOGY INC,-0.034871,-0.019426
53613,2016-11-30,MICRON TECHNOLOGY INC,0.138112,0.034174
53613,2016-12-30,MICRON TECHNOLOGY INC,0.122376,0.018201
53613,2017-01-31,MICRON TECHNOLOGY INC,0.099909,0.017884
53613,2017-02-28,MICRON TECHNOLOGY INC,-0.027789,0.037198
53613,2017-03-31,MICRON TECHNOLOGY INC,0.232935,-0.000389
53613,2017-04-28,MICRON TECHNOLOGY INC,-0.042561,0.009091
53613,2017-05-31,MICRON TECHNOLOGY INC,0.112035,0.011576
53613,2017-06-30,MICRON TECHNOLOGY INC,-0.029574,0.004814
53613,2017-07-31,MICRON TECHNOLOGY INC,-0.058272,0.019349
53613,2017-08-31,MICRON TECHNOLOGY INC,0.136913,0.000546
53613,2017-09-29,MICRON TECHNOLOGY INC,0.230216,0.019303
53613,2017-10-31,MICRON TECHNOLOGY INC,0.126621,0.022188
53613,2017-11-30,MICRON TECHNOLOGY INC,-0.043331,0.028083
53613,2017-12-29,MICRON TECHNOLOGY INC,-0.029960,0.009832
53613,2018-01-31,MICRON TECHNOLOGY INC,0.063230,0.056179
53613,2018-02-28,MICRON TECHNOLOGY INC,0.116423,-0.038947
53613,2018-03-29,MICRON TECHNOLOGY INC,0.068224,-0.026885
53613,2018-04-30,MICRON TECHNOLOGY INC,-0.118143,0.002719
53613,2018-05-31,MICRON TECHNOLOGY INC,0.252501,0.021608
53613,2018-06-29,MICRON TECHNOLOGY INC,-0.089425,0.004842
53613,2018-07-31,MICRON TECHNOLOGY INC,0.006674,0.036022
53613,2018-08-31,MICRON TECHNOLOGY INC,-0.005115,0.030263
53613,2018-09-28,MICRON TECHNOLOGY INC,-0.138804,0.004294
53613,2018-10-31,MICRON TECHNOLOGY INC,-0.166040,-0.069403
53613,2018-11-30,MICRON TECHNOLOGY INC,0.022269,0.017859
53613,2018-12-31,MICRON TECHNOLOGY INC,-0.177127,-0.091777
53613,2019-01-31,MICRON TECHNOLOGY INC,0.204538,0.078684
53613,2019-02-28,MICRON TECHNOLOGY INC,0.069597,0.029729
