PERMNO,date,COMNAM,RET,sprtrn
76201,2018-03-29,XILINX INC,0.013895,-0.026885
76201,2018-04-30,XILINX INC,-0.110742,0.002719
76201,2018-05-31,XILINX INC,0.065847,0.021608
76201,2018-06-29,XILINX INC,-0.041844,0.004842
76201,2018-07-31,XILINX INC,0.104352,0.036022
76201,2018-08-31,XILINX INC,0.084917,0.030263
76201,2018-09-28,XILINX INC,0.030065,0.004294
76201,2018-10-31,XILINX INC,0.064862,-0.069403
76201,2018-11-30,XILINX INC,0.087501,0.017859
76201,2018-12-31,XILINX INC,-0.079044,-0.091777
76201,2019-01-31,XILINX INC,0.314313,0.078684
76201,2019-02-28,XILINX INC,0.122566,0.029729
76201,2019-03-29,XILINX INC,0.011891,0.017924
76201,2019-04-30,XILINX INC,-0.052449,0.039313
76201,2019-05-31,XILINX INC,-0.145330,-0.065778
76201,2019-06-28,XILINX INC,0.152576,0.06893
76201,2019-07-31,XILINX INC,-0.031462,0.013128
76201,2019-08-30,XILINX INC,-0.085632,-0.018092
76201,2019-09-30,XILINX INC,-0.078416,0.017181
76201,2019-10-31,XILINX INC,-0.053806,0.020432
76201,2019-11-29,XILINX INC,0.026559,0.034047
76201,2019-12-31,XILINX INC,0.053783,0.02859
76201,2020-01-31,XILINX INC,-0.135931,-0.001628
76201,2020-02-28,XILINX INC,-0.007339,-0.08411
76201,2020-03-31,XILINX INC,-0.066475,-0.125119
76201,2020-04-30,XILINX INC,0.121375,0.126844
76201,2020-05-29,XILINX INC,0.056407,0.045282
76201,2020-06-30,XILINX INC,0.070038,0.018388
76201,2020-07-31,XILINX INC,0.091066,0.055101
76201,2020-08-31,XILINX INC,-0.026176,0.070065
76201,2020-09-30,XILINX INC,0.000768,-0.039228
76201,2020-10-30,XILINX INC,0.138622,-0.027666
76201,2020-11-30,XILINX INC,0.229505,0.107546
76201,2020-12-31,XILINX INC,-0.025970,0.037121
76201,2021-01-29,XILINX INC,-0.079001,-0.011137
76201,2021-02-26,XILINX INC,-0.002068,0.026091
76201,2021-03-31,XILINX INC,-0.049117,0.042439
76201,2021-04-30,XILINX INC,0.032768,0.052425
76201,2021-05-28,XILINX INC,-0.007502,0.005487
76201,2021-06-30,XILINX INC,0.138898,0.022214
76201,2021-07-30,XILINX INC,0.035951,0.022748
76201,2021-08-31,XILINX INC,0.038374,0.02899
76201,2021-09-30,XILINX INC,-0.029565,-0.047569
76201,2021-10-29,XILINX INC,0.192132,0.069144
76201,2021-11-30,XILINX INC,0.271222,-0.008334
76201,2021-12-31,XILINX INC,-0.071876,0.043613
76201,2022-01-31,XILINX INC,-0.087157,-0.052585
76201,2022-02-28,XILINX INC,,-0.031361
