PERMNO,date,COMNAM,RET,sprtrn
13407,2018-02-28,FACEBOOK INC,-0.045856,-0.038947
13407,2018-03-29,FACEBOOK INC,-0.103914,-0.026885
13407,2018-04-30,FACEBOOK INC,0.076413,0.002719
13407,2018-05-31,FACEBOOK INC,0.115000,0.021608
13407,2018-06-29,FACEBOOK INC,0.013244,0.004842
13407,2018-07-31,FACEBOOK INC,-0.111877,0.036022
13407,2018-08-31,FACEBOOK INC,0.018252,0.030263
13407,2018-09-28,FACEBOOK INC,-0.064132,0.004294
13407,2018-10-31,FACEBOOK INC,-0.077040,-0.069403
13407,2018-11-30,FACEBOOK INC,-0.073654,0.017859
13407,2018-12-31,FACEBOOK INC,-0.067705,-0.091777
13407,2019-01-31,FACEBOOK INC,0.271569,0.078684
13407,2019-02-28,FACEBOOK INC,-0.031436,0.029729
13407,2019-03-29,FACEBOOK INC,0.032456,0.017924
13407,2019-04-30,FACEBOOK INC,0.160238,0.039313
13407,2019-05-31,FACEBOOK INC,-0.082368,-0.065778
13407,2019-06-28,FACEBOOK INC,0.087508,0.06893
13407,2019-07-31,FACEBOOK INC,0.006373,0.013128
13407,2019-08-30,FACEBOOK INC,-0.044071,-0.018092
13407,2019-09-30,FACEBOOK INC,-0.040879,0.017181
13407,2019-10-31,FACEBOOK INC,0.076202,0.020432
13407,2019-11-29,FACEBOOK INC,0.052126,0.034047
13407,2019-12-31,FACEBOOK INC,0.017903,0.02859
13407,2020-01-31,FACEBOOK INC,-0.016273,-0.001628
13407,2020-02-28,FACEBOOK INC,-0.046754,-0.08411
13407,2020-03-31,FACEBOOK INC,-0.133371,-0.125119
13407,2020-04-30,FACEBOOK INC,0.227278,0.126844
13407,2020-05-29,FACEBOOK INC,0.099555,0.045282
13407,2020-06-30,FACEBOOK INC,0.008797,0.018388
13407,2020-07-31,FACEBOOK INC,0.117144,0.055101
13407,2020-08-31,FACEBOOK INC,0.155832,0.070065
13407,2020-09-30,FACEBOOK INC,-0.106753,-0.039228
13407,2020-10-30,FACEBOOK INC,0.004620,-0.027666
13407,2020-11-30,FACEBOOK INC,0.052678,0.107546
13407,2020-12-31,FACEBOOK INC,-0.013756,0.037121
13407,2021-01-29,FACEBOOK INC,-0.054291,-0.011137
13407,2021-02-26,FACEBOOK INC,-0.002748,0.026091
13407,2021-03-31,FACEBOOK INC,0.143273,0.042439
13407,2021-04-30,FACEBOOK INC,0.103725,0.052425
13407,2021-05-28,FACEBOOK INC,0.011228,0.005487
13407,2021-06-30,FACEBOOK INC,0.057737,0.022214
13407,2021-07-30,FACEBOOK INC,0.024704,0.022748
13407,2021-08-31,FACEBOOK INC,0.064777,0.02899
13407,2021-09-30,FACEBOOK INC,-0.105409,-0.047569
13407,2021-10-29,FACEBOOK INC,-0.046613,0.069144
13407,2021-11-30,META PLATFORMS INC,0.002751,-0.008334
13407,2021-12-31,META PLATFORMS INC,0.036646,0.043613
13407,2022-01-31,META PLATFORMS INC,-0.068649,-0.052585
13407,2022-02-28,META PLATFORMS INC,-0.326342,-0.031361
13407,2022-03-31,META PLATFORMS INC,0.053689,0.035773
13407,2022-04-29,META PLATFORMS INC,-0.098444,-0.087957
13407,2022-05-31,META PLATFORMS INC,-0.034070,5.3e-05
13407,2022-06-30,META PLATFORMS INC,-0.167269,-0.08392
13407,2022-07-29,META PLATFORMS INC,-0.013333,0.091116
13407,2022-08-31,META PLATFORMS INC,0.024073,-0.04244
13407,2022-09-30,META PLATFORMS INC,-0.167250,-0.093396
13407,2022-10-31,META PLATFORMS INC,-0.313384,0.079863
13407,2022-11-30,META PLATFORMS INC,0.267711,0.053753
13407,2022-12-30,META PLATFORMS INC,0.018967,-0.058971
