PERMNO,date,COMNAM,RET,sprtrn
90319,2016-04-29,ALPHABET INC,-0.072120,0.002699
90319,2016-05-31,ALPHABET INC,0.057877,0.015329
90319,2016-06-30,ALPHABET INC,-0.060519,0.000906
90319,2016-07-29,ALPHABET INC,0.124813,0.03561
90319,2016-08-31,ALPHABET INC,-0.001883,-0.001219
90319,2016-09-30,ALPHABET INC,0.017991,-0.001234
90319,2016-10-31,ALPHABET INC,0.007263,-0.019426
90319,2016-11-30,ALPHABET INC,-0.042005,0.034174
90319,2016-12-30,ALPHABET INC,0.021356,0.018201
90319,2017-01-31,ALPHABET INC,0.035005,0.017884
90319,2017-02-28,ALPHABET INC,0.030164,0.037198
90319,2017-03-31,ALPHABET INC,0.003397,-0.000389
90319,2017-04-28,ALPHABET INC,0.090493,0.009091
90319,2017-05-31,ALPHABET INC,0.067678,0.011576
90319,2017-06-30,ALPHABET INC,-0.058161,0.004814
90319,2017-07-31,ALPHABET INC,0.017017,0.019349
90319,2017-08-31,ALPHABET INC,0.010301,0.000546
90319,2017-09-29,ALPHABET INC,0.019346,0.019303
90319,2017-10-31,ALPHABET INC,0.060921,0.022188
90319,2017-11-30,ALPHABET INC,0.003030,0.028083
90319,2017-12-29,ALPHABET INC,0.016629,0.009832
90319,2018-01-31,ALPHABET INC,0.122290,0.056179
90319,2018-02-28,ALPHABET INC,-0.066231,-0.038947
90319,2018-03-29,ALPHABET INC,-0.060494,-0.026885
90319,2018-04-30,ALPHABET INC,-0.017895,0.002719
90319,2018-05-31,ALPHABET INC,0.079935,0.021608
90319,2018-06-29,ALPHABET INC,0.026536,0.004842
90319,2018-07-31,ALPHABET INC,0.086814,0.036022
90319,2018-08-31,ALPHABET INC,0.003732,0.030263
90319,2018-09-28,ALPHABET INC,-0.020068,0.004294
90319,2018-10-31,ALPHABET INC,-0.096514,-0.069403
90319,2018-11-30,ALPHABET INC,0.017486,0.017859
90319,2018-12-31,ALPHABET INC,-0.058298,-0.091777
90319,2019-01-31,ALPHABET INC,0.077448,0.078684
90319,2019-02-28,ALPHABET INC,0.000586,0.029729
90319,2019-03-29,ALPHABET INC,0.044685,0.017924
90319,2019-04-30,ALPHABET INC,0.018753,0.039313
90319,2019-05-31,ALPHABET INC,-0.077117,-0.065778
90319,2019-06-28,ALPHABET INC,-0.021419,0.06893
90319,2019-07-31,ALPHABET INC,0.125046,0.013128
90319,2019-08-30,ALPHABET INC,-0.022714,-0.018092
90319,2019-09-30,ALPHABET INC,0.025711,0.017181
90319,2019-10-31,ALPHABET INC,0.030840,0.020432
90319,2019-11-29,ALPHABET INC,0.035979,0.034047
90319,2019-12-31,ALPHABET INC,0.027069,0.02859
90319,2020-01-31,ALPHABET INC,0.069726,-0.001628
90319,2020-02-28,ALPHABET INC,-0.065279,-0.08411
90319,2020-03-31,ALPHABET INC,-0.132388,-0.125119
90319,2020-04-30,ALPHABET INC,0.159000,0.126844
90319,2020-05-29,ALPHABET INC,0.064469,0.045282
90319,2020-06-30,ALPHABET INC,-0.010792,0.018388
90319,2020-07-31,ALPHABET INC,0.049293,0.055101
90319,2020-08-31,ALPHABET INC,0.095151,0.070065
90319,2020-09-30,ALPHABET INC,-0.100600,-0.039228
90319,2020-10-30,ALPHABET INC,0.102695,-0.027666
90319,2020-11-30,ALPHABET INC,0.085570,0.107546
90319,2020-12-31,ALPHABET INC,-0.001003,0.037121
90319,2021-01-29,ALPHABET INC,0.042633,-0.011137
90319,2021-02-26,ALPHABET INC,0.106465,0.026091
90319,2021-03-31,ALPHABET INC,0.020085,0.042439
90319,2021-04-30,ALPHABET INC,0.141080,0.052425
90319,2021-05-28,ALPHABET INC,0.001423,0.005487
90319,2021-06-30,ALPHABET INC,0.036040,0.022214
90319,2021-07-30,ALPHABET INC,0.103506,0.022748
90319,2021-08-31,ALPHABET INC,0.074009,0.02899
90319,2021-09-30,ALPHABET INC,-0.076169,-0.047569
90319,2021-10-29,ALPHABET INC,0.107499,0.069144
90319,2021-11-30,ALPHABET INC,-0.041531,-0.008334
90319,2021-12-31,ALPHABET INC,0.020821,0.043613
90319,2022-01-31,ALPHABET INC,-0.065919,-0.052585
90319,2022-02-28,ALPHABET INC,-0.001822,-0.031361
90319,2022-03-31,ALPHABET INC,0.029695,0.035773
90319,2022-04-29,ALPHABET INC,-0.179467,-0.087957
90319,2022-05-31,ALPHABET INC,-0.003045,5.3e-05
90319,2022-06-30,ALPHABET INC,-0.042185,-0.08392
90319,2022-07-29,ALPHABET INC,0.067518,0.091116
90319,2022-08-31,ALPHABET INC,-0.069635,-0.04244
90319,2022-09-30,ALPHABET INC,-0.116152,-0.093396
90319,2022-10-31,ALPHABET INC,-0.011918,0.079863
90319,2022-11-30,ALPHABET INC,0.068564,0.053753
90319,2022-12-30,ALPHABET INC,-0.126349,-0.058971
