PERMNO,date,COMNAM,RET,sprtrn
10104,2011-12-30,ORACLE CORP,-0.181818,0.008533
10104,2012-01-31,ORACLE CORP,0.102144,0.043583
10104,2012-02-29,ORACLE CORP,0.037044,0.040589
10104,2012-03-30,ORACLE CORP,-0.003247,0.031332
10104,2012-04-30,ORACLE CORP,0.010288,-0.007497
10104,2012-05-31,ORACLE CORP,-0.099660,-0.062651
10104,2012-06-29,ORACLE CORP,0.122025,0.039555
10104,2012-07-31,ORACLE CORP,0.018855,0.012598
10104,2012-08-31,ORACLE CORP,0.048013,0.019763
10104,2012-09-28,ORACLE CORP,-0.006003,0.024236
10104,2012-10-31,ORACLE CORP,-0.010172,-0.019789
10104,2012-11-30,ORACLE CORP,0.035232,0.002847
10104,2012-12-31,ORACLE CORP,0.041181,0.007068
10104,2013-01-31,ORACLE CORP,0.065726,0.050428
10104,2013-02-28,ORACLE CORP,-0.035764,0.011061
10104,2013-03-28,ORACLE CORP,-0.055783,0.035988
10104,2013-04-30,ORACLE CORP,0.013919,0.018086
10104,2013-05-31,ORACLE CORP,0.030506,0.020763
10104,2013-06-28,ORACLE CORP,-0.090882,-0.014999
10104,2013-07-31,ORACLE CORP,0.057310,0.049462
10104,2013-08-30,ORACLE CORP,-0.015147,-0.031298
10104,2013-09-30,ORACLE CORP,0.041117,0.029749
10104,2013-10-31,ORACLE CORP,0.013567,0.044596
10104,2013-11-29,ORACLE CORP,0.053433,0.028049
10104,2013-12-31,ORACLE CORP,0.084160,0.023563
10104,2014-01-31,ORACLE CORP,-0.032410,-0.035583
10104,2014-02-28,ORACLE CORP,0.059892,0.043117
10104,2014-03-31,ORACLE CORP,0.046024,0.006932
10104,2014-04-30,ORACLE CORP,0.002200,0.006201
10104,2014-05-30,ORACLE CORP,0.027886,0.02103
10104,2014-06-30,ORACLE CORP,-0.035459,0.019058
10104,2014-07-31,ORACLE CORP,-0.000493,-0.01508
10104,2014-08-29,ORACLE CORP,0.028225,0.037655
10104,2014-09-30,ORACLE CORP,-0.078257,-0.015514
10104,2014-10-31,ORACLE CORP,0.023250,0.023201
10104,2014-11-28,ORACLE CORP,0.086044,0.024534
10104,2014-12-31,ORACLE CORP,0.060363,-0.004189
10104,2015-01-30,ORACLE CORP,-0.065822,-0.031041
10104,2015-02-27,ORACLE CORP,0.046073,0.054893
10104,2015-03-31,ORACLE CORP,-0.015290,-0.017396
10104,2015-04-30,ORACLE CORP,0.014368,0.008521
10104,2015-05-29,ORACLE CORP,-0.002980,0.010491
10104,2015-06-30,ORACLE CORP,-0.073350,-0.021012
10104,2015-07-31,ORACLE CORP,-0.005211,0.019742
10104,2015-08-31,ORACLE CORP,-0.071357,-0.062581
10104,2015-09-30,ORACLE CORP,-0.026153,-0.026443
10104,2015-10-30,ORACLE CORP,0.079457,0.082983
10104,2015-11-30,ORACLE CORP,0.003347,0.000505
10104,2015-12-31,ORACLE CORP,-0.062612,-0.01753
10104,2016-01-29,ORACLE CORP,-0.001916,-0.050735
10104,2016-02-29,ORACLE CORP,0.012944,-0.004128
10104,2016-03-31,ORACLE CORP,0.112289,0.065991
10104,2016-04-29,ORACLE CORP,-0.021999,0.002699
10104,2016-05-31,ORACLE CORP,0.008530,0.015329
10104,2016-06-30,ORACLE CORP,0.018159,0.000906
10104,2016-07-29,ORACLE CORP,0.006352,0.03561
10104,2016-08-31,ORACLE CORP,0.004386,-0.001219
10104,2016-09-30,ORACLE CORP,-0.047065,-0.001234
10104,2016-10-31,ORACLE CORP,-0.018075,-0.019426
10104,2016-11-30,ORACLE CORP,0.046070,0.034174
10104,2016-12-30,ORACLE CORP,-0.043294,0.018201
10104,2017-01-31,ORACLE CORP,0.047074,0.017884
10104,2017-02-28,ORACLE CORP,0.061830,0.037198
10104,2017-03-31,ORACLE CORP,0.047429,-0.000389
10104,2017-04-28,ORACLE CORP,0.012105,0.009091
10104,2017-05-31,ORACLE CORP,0.009564,0.011576
10104,2017-06-30,ORACLE CORP,0.104649,0.004814
10104,2017-07-31,ORACLE CORP,-0.000399,0.019349
10104,2017-08-31,ORACLE CORP,0.008011,0.000546
10104,2017-09-29,ORACLE CORP,-0.039340,0.019303
10104,2017-10-31,ORACLE CORP,0.056670,0.022188
10104,2017-11-30,ORACLE CORP,-0.036149,0.028083
10104,2017-12-29,ORACLE CORP,-0.036282,0.009832
10104,2018-01-31,ORACLE CORP,0.095178,0.056179
10104,2018-02-28,ORACLE CORP,-0.017833,-0.038947
10104,2018-03-29,ORACLE CORP,-0.097099,-0.026885
10104,2018-04-30,ORACLE CORP,0.002404,0.002719
10104,2018-05-31,ORACLE CORP,0.022991,0.021608
10104,2018-06-29,ORACLE CORP,-0.056935,0.004842
10104,2018-07-31,ORACLE CORP,0.086473,0.036022
10104,2018-08-31,ORACLE CORP,0.018876,0.030263
10104,2018-09-28,ORACLE CORP,0.061342,0.004294
10104,2018-10-31,ORACLE CORP,-0.049069,-0.069403
10104,2018-11-30,ORACLE CORP,-0.001638,0.017859
10104,2018-12-31,ORACLE CORP,-0.074036,-0.091777
10104,2019-01-31,ORACLE CORP,0.116722,0.078684
10104,2019-02-28,ORACLE CORP,0.037826,0.029729
10104,2019-03-29,ORACLE CORP,0.030309,0.017924
10104,2019-04-30,ORACLE CORP,0.034630,0.039313
10104,2019-05-31,ORACLE CORP,-0.085487,-0.065778
10104,2019-06-28,ORACLE CORP,0.125889,0.06893
10104,2019-07-31,ORACLE CORP,-0.007548,0.013128
10104,2019-08-30,ORACLE CORP,-0.075311,-0.018092
10104,2019-09-30,ORACLE CORP,0.057050,0.017181
10104,2019-10-31,ORACLE CORP,-0.005452,0.020432
10104,2019-11-29,ORACLE CORP,0.030281,0.034047
10104,2019-12-31,ORACLE CORP,-0.056288,0.02859
10104,2020-01-31,ORACLE CORP,-0.005474,-0.001628
10104,2020-02-28,ORACLE CORP,-0.057007,-0.08411
10104,2020-03-31,ORACLE CORP,-0.022847,-0.125119
10104,2020-04-30,ORACLE CORP,0.100972,0.126844
10104,2020-05-29,ORACLE CORP,0.015103,0.045282
10104,2020-06-30,ORACLE CORP,0.027897,0.018388
10104,2020-07-31,ORACLE CORP,0.007599,0.055101
10104,2020-08-31,ORACLE CORP,0.031921,0.070065
10104,2020-09-30,ORACLE CORP,0.043341,-0.039228
10104,2020-10-30,ORACLE CORP,-0.056114,-0.027666
10104,2020-11-30,ORACLE CORP,0.028694,0.107546
10104,2020-12-31,ORACLE CORP,0.120755,0.037121
10104,2021-01-29,ORACLE CORP,-0.062143,-0.011137
10104,2021-02-26,ORACLE CORP,0.067516,0.026091
10104,2021-03-31,ORACLE CORP,0.087738,0.042439
