PERMNO,date,COMNAM,RET,sprtrn
61241,2011-12-30,ADVANCED MICRO DEVICES INC,-0.050967,0.008533
61241,2012-01-31,ADVANCED MICRO DEVICES INC,0.242593,0.043583
61241,2012-02-29,ADVANCED MICRO DEVICES INC,0.095380,0.040589
61241,2012-03-30,ADVANCED MICRO DEVICES INC,0.091157,0.031332
61241,2012-04-30,ADVANCED MICRO DEVICES INC,-0.082294,-0.007497
61241,2012-05-31,ADVANCED MICRO DEVICES INC,-0.173913,-0.062651
61241,2012-06-29,ADVANCED MICRO DEVICES INC,-0.057566,0.039555
61241,2012-07-31,ADVANCED MICRO DEVICES INC,-0.291449,0.012598
61241,2012-08-31,ADVANCED MICRO DEVICES INC,-0.083744,0.019763
61241,2012-09-28,ADVANCED MICRO DEVICES INC,-0.094086,0.024236
61241,2012-10-31,ADVANCED MICRO DEVICES INC,-0.391691,-0.019789
61241,2012-11-30,ADVANCED MICRO DEVICES INC,0.073171,0.002847
61241,2012-12-31,ADVANCED MICRO DEVICES INC,0.090909,0.007068
61241,2013-01-31,ADVANCED MICRO DEVICES INC,0.083333,0.050428
61241,2013-02-28,ADVANCED MICRO DEVICES INC,-0.042308,0.011061
61241,2013-03-28,ADVANCED MICRO DEVICES INC,0.024096,0.035988
61241,2013-04-30,ADVANCED MICRO DEVICES INC,0.105882,0.018086
61241,2013-05-31,ADVANCED MICRO DEVICES INC,0.418440,0.020763
61241,2013-06-28,ADVANCED MICRO DEVICES INC,0.020000,-0.014999
61241,2013-07-31,ADVANCED MICRO DEVICES INC,-0.075980,0.049462
61241,2013-08-30,ADVANCED MICRO DEVICES INC,-0.132626,-0.031298
61241,2013-09-30,ADVANCED MICRO DEVICES INC,0.165138,0.029749
61241,2013-10-31,ADVANCED MICRO DEVICES INC,-0.123360,0.044596
61241,2013-11-29,ADVANCED MICRO DEVICES INC,0.089820,0.028049
61241,2013-12-31,ADVANCED MICRO DEVICES INC,0.063187,0.023563
61241,2014-01-31,ADVANCED MICRO DEVICES INC,-0.113695,-0.035583
61241,2014-02-28,ADVANCED MICRO DEVICES INC,0.081633,0.043117
61241,2014-03-31,ADVANCED MICRO DEVICES INC,0.080863,0.006932
61241,2014-04-30,ADVANCED MICRO DEVICES INC,0.019950,0.006201
61241,2014-05-30,ADVANCED MICRO DEVICES INC,-0.022005,0.02103
61241,2014-06-30,ADVANCED MICRO DEVICES INC,0.047500,0.019058
61241,2014-07-31,ADVANCED MICRO DEVICES INC,-0.066826,-0.01508
61241,2014-08-29,ADVANCED MICRO DEVICES INC,0.066496,0.037655
61241,2014-09-30,ADVANCED MICRO DEVICES INC,-0.182254,-0.015514
61241,2014-10-31,ADVANCED MICRO DEVICES INC,-0.178886,0.023201
61241,2014-11-28,ADVANCED MICRO DEVICES INC,-0.003571,0.024534
61241,2014-12-31,ADVANCED MICRO DEVICES INC,-0.043011,-0.004189
61241,2015-01-30,ADVANCED MICRO DEVICES INC,-0.037453,-0.031041
61241,2015-02-27,ADVANCED MICRO DEVICES INC,0.210117,0.054893
61241,2015-03-31,ADVANCED MICRO DEVICES INC,-0.138264,-0.017396
61241,2015-04-30,ADVANCED MICRO DEVICES INC,-0.156716,0.008521
61241,2015-05-29,ADVANCED MICRO DEVICES INC,0.008850,0.010491
61241,2015-06-30,ADVANCED MICRO DEVICES INC,0.052632,-0.021012
61241,2015-07-31,ADVANCED MICRO DEVICES INC,-0.195833,0.019742
61241,2015-08-31,ADVANCED MICRO DEVICES INC,-0.062176,-0.062581
61241,2015-09-30,ADVANCED MICRO DEVICES INC,-0.049724,-0.026443
61241,2015-10-30,ADVANCED MICRO DEVICES INC,0.232558,0.082983
61241,2015-11-30,ADVANCED MICRO DEVICES INC,0.113208,0.000505
61241,2015-12-31,ADVANCED MICRO DEVICES INC,0.216102,-0.01753
61241,2016-01-29,ADVANCED MICRO DEVICES INC,-0.233449,-0.050735
61241,2016-02-29,ADVANCED MICRO DEVICES INC,-0.027273,-0.004128
61241,2016-03-31,ADVANCED MICRO DEVICES INC,0.331776,0.065991
61241,2016-04-29,ADVANCED MICRO DEVICES INC,0.245614,0.002699
61241,2016-05-31,ADVANCED MICRO DEVICES INC,0.287324,0.015329
61241,2016-06-30,ADVANCED MICRO DEVICES INC,0.124726,0.000906
61241,2016-07-29,ADVANCED MICRO DEVICES INC,0.334630,0.03561
61241,2016-08-31,ADVANCED MICRO DEVICES INC,0.078717,-0.001219
61241,2016-09-30,ADVANCED MICRO DEVICES INC,-0.066216,-0.001234
61241,2016-10-31,ADVANCED MICRO DEVICES INC,0.046310,-0.019426
61241,2016-11-30,ADVANCED MICRO DEVICES INC,0.232365,0.034174
61241,2016-12-30,ADVANCED MICRO DEVICES INC,0.272727,0.018201
