PERMNO,date,COMNAM,RET,sprtrn
92221,2011-12-30,MERCADOLIBRE INC,-0.092029,0.008533
92221,2012-01-31,MERCADOLIBRE INC,0.098818,0.043583
92221,2012-02-29,MERCADOLIBRE INC,0.113387,0.040589
92221,2012-03-30,MERCADOLIBRE INC,0.006053,0.031332
92221,2012-04-30,MERCADOLIBRE INC,-0.010737,-0.007497
92221,2012-05-31,MERCADOLIBRE INC,-0.273930,-0.062651
92221,2012-06-29,MERCADOLIBRE INC,0.080709,0.039555
92221,2012-07-31,MERCADOLIBRE INC,-0.118602,0.012598
92221,2012-08-31,MERCADOLIBRE INC,0.191139,0.019763
92221,2012-09-28,MERCADOLIBRE INC,0.038691,0.024236
92221,2012-10-31,MERCADOLIBRE INC,0.017202,-0.019789
92221,2012-11-30,MERCADOLIBRE INC,-0.143146,0.002847
92221,2012-12-31,MERCADOLIBRE INC,0.093245,0.007068
92221,2013-01-31,MERCADOLIBRE INC,0.125398,0.050428
92221,2013-02-28,MERCADOLIBRE INC,-0.031561,0.011061
92221,2013-03-28,MERCADOLIBRE INC,0.129576,0.035988
92221,2013-04-30,MERCADOLIBRE INC,0.041736,0.018086
92221,2013-05-31,MERCADOLIBRE INC,0.139477,0.020763
92221,2013-06-28,MERCADOLIBRE INC,-0.058602,-0.014999
92221,2013-07-31,MERCADOLIBRE INC,0.089736,0.049462
92221,2013-08-30,MERCADOLIBRE INC,0.010730,-0.031298
92221,2013-09-30,MERCADOLIBRE INC,0.137863,0.029749
92221,2013-10-31,MERCADOLIBRE INC,-0.002038,0.044596
92221,2013-11-29,MERCADOLIBRE INC,-0.177703,0.028049
92221,2013-12-31,MERCADOLIBRE INC,-0.025084,0.023563
92221,2014-01-31,MERCADOLIBRE INC,-0.104833,-0.035583
92221,2014-02-28,MERCADOLIBRE INC,0.079697,0.043117
92221,2014-03-31,MERCADOLIBRE INC,-0.085467,0.006932
92221,2014-04-30,MERCADOLIBRE INC,-0.019346,0.006201
92221,2014-05-30,MERCADOLIBRE INC,-0.087917,0.02103
