PERMNO,date,COMNAM,RET,sprtrn
14593,2011-12-30,APPLE INC,0.059655,0.008533
14593,2012-01-31,APPLE INC,0.127111,0.043583
14593,2012-02-29,APPLE INC,0.188311,0.040589
14593,2012-03-30,APPLE INC,0.105284,0.031332
14593,2012-04-30,APPLE INC,-0.025969,-0.007497
14593,2012-05-31,APPLE INC,-0.010702,-0.062651
14593,2012-06-29,APPLE INC,0.010853,0.039555
14593,2012-07-31,APPLE INC,0.045822,0.012598
14593,2012-08-31,APPLE INC,0.093539,0.019763
14593,2012-09-28,APPLE INC,0.002803,0.024236
14593,2012-10-31,APPLE INC,-0.107607,-0.019789
14593,2012-11-30,APPLE INC,-0.012413,0.002847
14593,2012-12-31,APPLE INC,-0.090738,0.007068
14593,2013-01-31,APPLE INC,-0.144094,0.050428
14593,2013-02-28,APPLE INC,-0.025116,0.011061
14593,2013-03-28,APPLE INC,0.002855,0.035988
14593,2013-04-30,APPLE INC,0.000271,0.018086
14593,2013-05-31,APPLE INC,0.022596,0.020763
14593,2013-06-28,APPLE INC,-0.118303,-0.014999
14593,2013-07-31,APPLE INC,0.141225,0.049462
14593,2013-08-30,APPLE INC,0.083389,-0.031298
14593,2013-09-30,APPLE INC,-0.021481,0.029749
14593,2013-10-31,APPLE INC,0.096386,0.044596
14593,2013-11-29,APPLE INC,0.069673,0.028049
14593,2013-12-31,APPLE INC,0.008902,0.023563
14593,2014-01-31,APPLE INC,-0.107697,-0.035583
14593,2014-02-28,APPLE INC,0.057311,0.043117
14593,2014-03-31,APPLE INC,0.019953,0.006932
14593,2014-04-30,APPLE INC,0.099396,0.006201
14593,2014-05-30,APPLE INC,0.078293,0.02103
14593,2014-06-30,APPLE INC,0.027662,0.019058
14593,2014-07-31,APPLE INC,0.028731,-0.01508
14593,2014-08-29,APPLE INC,0.077092,0.037655
14593,2014-09-30,APPLE INC,-0.017073,-0.015514
14593,2014-10-31,APPLE INC,0.071960,0.023201
14593,2014-11-28,APPLE INC,0.105556,0.024534
14593,2014-12-31,APPLE INC,-0.071891,-0.004189
14593,2015-01-30,APPLE INC,0.061424,-0.031041
14593,2015-02-27,APPLE INC,0.100461,0.054893
14593,2015-03-31,APPLE INC,-0.031372,-0.017396
14593,2015-04-30,APPLE INC,0.005786,0.008521
14593,2015-05-29,APPLE INC,0.045146,0.010491
14593,2015-06-30,APPLE INC,-0.037266,-0.021012
14593,2015-07-31,APPLE INC,-0.032888,0.019742
14593,2015-08-31,APPLE INC,-0.066117,-0.062581
14593,2015-09-30,APPLE INC,-0.021816,-0.026443
14593,2015-10-30,APPLE INC,0.083409,0.082983
14593,2015-11-30,APPLE INC,-0.005690,0.000505
14593,2015-12-31,APPLE INC,-0.110228,-0.01753
14593,2016-01-29,APPLE INC,-0.075242,-0.050735
14593,2016-02-29,APPLE INC,-0.001335,-0.004128
14593,2016-03-31,APPLE INC,0.127211,0.065991
14593,2016-04-29,APPLE INC,-0.139921,0.002699
14593,2016-05-31,APPLE INC,0.071368,0.015329
14593,2016-06-30,APPLE INC,-0.042660,0.000906
14593,2016-07-29,APPLE INC,0.090063,0.03561
14593,2016-08-31,APPLE INC,0.023606,-0.001219
14593,2016-09-30,APPLE INC,0.065504,-0.001234
14593,2016-10-31,APPLE INC,0.004334,-0.019426
14593,2016-11-30,APPLE INC,-0.021578,0.034174
14593,2016-12-30,APPLE INC,0.047955,0.018201
14593,2017-01-31,APPLE INC,0.047746,0.017884
14593,2017-02-28,APPLE INC,0.133581,0.037198
14593,2017-03-31,APPLE INC,0.048690,-0.000389
14593,2017-04-28,APPLE INC,-0.000070,0.009091
14593,2017-05-31,APPLE INC,0.067804,0.011576
14593,2017-06-30,APPLE INC,-0.057214,0.004814
14593,2017-07-31,APPLE INC,0.032704,0.019349
14593,2017-08-31,APPLE INC,0.106905,0.000546
14593,2017-09-29,APPLE INC,-0.060244,0.019303
14593,2017-10-31,APPLE INC,0.096808,0.022188
14593,2017-11-30,APPLE INC,0.020350,0.028083
14593,2017-12-29,APPLE INC,-0.015246,0.009832
14593,2018-01-31,APPLE INC,-0.010636,0.056179
14593,2018-02-28,APPLE INC,0.067610,-0.038947
14593,2018-03-29,APPLE INC,-0.058051,-0.026885
14593,2018-04-30,APPLE INC,-0.015020,0.002719
14593,2018-05-31,APPLE INC,0.135181,0.021608
14593,2018-06-29,APPLE INC,-0.009418,0.004842
14593,2018-07-31,APPLE INC,0.027983,0.036022
14593,2018-08-31,APPLE INC,0.200063,0.030263
14593,2018-09-28,APPLE INC,-0.008303,0.004294
14593,2018-10-31,APPLE INC,-0.030478,-0.069403
14593,2018-11-30,APPLE INC,-0.180709,0.017859
14593,2018-12-31,APPLE INC,-0.116698,-0.091777
14593,2019-01-31,APPLE INC,0.055154,0.078684
14593,2019-02-28,APPLE INC,0.044701,0.029729
14593,2019-03-29,APPLE INC,0.097026,0.017924
14593,2019-04-30,APPLE INC,0.056436,0.039313
14593,2019-05-31,APPLE INC,-0.123735,-0.065778
14593,2019-06-28,APPLE INC,0.130519,0.06893
14593,2019-07-31,APPLE INC,0.076394,0.013128
14593,2019-08-30,APPLE INC,-0.016570,-0.018092
14593,2019-09-30,APPLE INC,0.072962,0.017181
14593,2019-10-31,APPLE INC,0.110684,0.020432
14593,2019-11-29,APPLE INC,0.077424,0.034047
14593,2019-12-31,APPLE INC,0.098784,0.02859
14593,2020-01-31,APPLE INC,0.054010,-0.001628
14593,2020-02-28,APPLE INC,-0.114310,-0.08411
14593,2020-03-31,APPLE INC,-0.069761,-0.125119
14593,2020-04-30,APPLE INC,0.155374,0.126844
14593,2020-05-29,APPLE INC,0.084956,0.045282
14593,2020-06-30,APPLE INC,0.147386,0.018388
14593,2020-07-31,APPLE INC,0.165132,0.055101
14593,2020-08-31,APPLE INC,0.216309,0.070065
14593,2020-09-30,APPLE INC,-0.102526,-0.039228
14593,2020-10-30,APPLE INC,-0.060012,-0.027666
14593,2020-11-30,APPLE INC,0.095490,0.107546
14593,2020-12-31,APPLE INC,0.114574,0.037121
14593,2021-01-29,APPLE INC,-0.005502,-0.011137
14593,2021-02-26,APPLE INC,-0.079532,0.026091
14593,2021-03-31,APPLE INC,0.007340,0.042439
14593,2021-04-30,APPLE INC,0.076218,0.052425
14593,2021-05-28,APPLE INC,-0.050434,0.005487
14593,2021-06-30,APPLE INC,0.099109,0.022214
14593,2021-07-30,APPLE INC,0.064982,0.022748
14593,2021-08-31,APPLE INC,0.042438,0.02899
