PERMNO,date,COMNAM,RET,sprtrn
59328,2011-12-30,INTEL CORP,-0.026495,0.008533
59328,2012-01-31,INTEL CORP,0.089485,0.043583
59328,2012-02-29,INTEL CORP,0.025360,0.040589
59328,2012-03-30,INTEL CORP,0.045945,0.031332
59328,2012-04-30,INTEL CORP,0.009959,-0.007497
59328,2012-05-31,INTEL CORP,-0.082585,-0.062651
59328,2012-06-29,INTEL CORP,0.031347,0.039555
59328,2012-07-31,INTEL CORP,-0.035647,0.012598
59328,2012-08-31,INTEL CORP,-0.025097,0.019763
59328,2012-09-28,INTEL CORP,-0.087596,0.024236
59328,2012-10-31,INTEL CORP,-0.045244,-0.019789
59328,2012-11-30,INTEL CORP,-0.085067,0.002847
59328,2012-12-31,INTEL CORP,0.053923,0.007068
59328,2013-01-31,INTEL CORP,0.020369,0.050428
59328,2013-02-28,INTEL CORP,0.003089,0.011061
59328,2013-03-28,INTEL CORP,0.045738,0.035988
59328,2013-04-30,INTEL CORP,0.096863,0.018086
59328,2013-05-31,INTEL CORP,0.023173,0.020763
59328,2013-06-28,INTEL CORP,-0.002059,-0.014999
59328,2013-07-31,INTEL CORP,-0.036938,0.049462
59328,2013-08-30,INTEL CORP,-0.048425,-0.031298
59328,2013-09-30,INTEL CORP,0.042812,0.029749
59328,2013-10-31,INTEL CORP,0.067580,0.044596
59328,2013-11-29,INTEL CORP,-0.016551,0.028049
59328,2013-12-31,INTEL CORP,0.088716,0.023563
59328,2014-01-31,INTEL CORP,-0.054517,-0.035583
59328,2014-02-28,INTEL CORP,0.018134,0.043117
59328,2014-03-31,INTEL CORP,0.042569,0.006932
59328,2014-04-30,INTEL CORP,0.033935,0.006201
59328,2014-05-30,INTEL CORP,0.032034,0.02103
59328,2014-06-30,INTEL CORP,0.131040,0.019058
59328,2014-07-31,INTEL CORP,0.096764,-0.01508
59328,2014-08-29,INTEL CORP,0.037032,0.037655
59328,2014-09-30,INTEL CORP,-0.002864,-0.015514
59328,2014-10-31,INTEL CORP,-0.023263,0.023201
59328,2014-11-28,INTEL CORP,0.101882,0.024534
