PERMNO,date,COMNAM,RET,sprtrn
14655,2014-04-30,,,0.006201
14655,2014-05-30,J D COM INC,C,0.02103
14655,2014-06-30,J D COM INC,0.140400,0.019058
14655,2014-07-31,J D COM INC,0.002455,-0.01508
14655,2014-08-29,J D COM INC,0.116865,0.037655
14655,2014-09-30,J D COM INC,-0.191103,-0.015514
14655,2014-10-31,J D COM INC,-0.074748,0.023201
14655,2014-11-28,J D COM INC,-0.015488,0.024534
14655,2014-12-31,J D COM INC,-0.016157,-0.004189
14655,2015-01-30,J D COM INC,0.073466,-0.031041
14655,2015-02-27,J D COM INC,0.113929,0.054893
14655,2015-03-31,J D COM INC,0.061800,-0.017396
14655,2015-04-30,J D COM INC,0.142274,0.008521
14655,2015-05-29,J D COM INC,0.003576,0.010491
14655,2015-06-30,J D COM INC,0.012470,-0.021012
14655,2015-07-31,J D COM INC,-0.031378,0.019742
14655,2015-08-31,J D COM INC,-0.216470,-0.062581
14655,2015-09-30,J D COM INC,0.006955,-0.026443
14655,2015-10-30,J D COM INC,0.059862,0.082983
14655,2015-11-30,J D COM INC,0.110789,0.000505
14655,2015-12-31,J D COM INC,0.051662,-0.01753
14655,2016-01-29,J D COM INC,-0.193243,-0.050735
14655,2016-02-29,J D COM INC,-0.012294,-0.004128
14655,2016-03-31,J D COM INC,0.030727,0.065991
14655,2016-04-29,J D COM INC,-0.035472,0.002699
14655,2016-05-31,J D COM INC,-0.037167,0.015329
14655,2016-06-30,J D COM INC,-0.137343,0.000906
14655,2016-07-29,J D COM INC,0.019783,0.03561
14655,2016-08-31,J D COM INC,0.173672,-0.001219
14655,2016-09-30,J D COM INC,0.026761,-0.001234
14655,2016-10-31,J D COM INC,-0.005366,-0.019426
14655,2016-11-30,J D COM INC,0.035453,0.034174
14655,2016-12-30,J D COM INC,-0.053219,0.018201
14655,2017-01-31,J D COM INC,0.116352,0.017884
14655,2017-02-28,J D COM INC,0.076408,0.037198
14655,2017-03-31,J D COM INC,0.017664,-0.000389
14655,2017-04-28,J D COM INC,0.127290,0.009091
14655,2017-05-31,J D COM INC,0.141431,0.011576
14655,2017-06-30,J D COM INC,-0.020235,0.004814
14655,2017-07-31,J D COM INC,0.151708,0.019349
14655,2017-08-31,J D COM INC,-0.072172,0.000546
14655,2017-09-29,J D COM INC,-0.088523,0.019303
14655,2017-10-31,J D COM INC,-0.017801,0.022188
14655,2017-11-30,J D COM INC,-0.001866,0.028083
14655,2017-12-29,J D COM INC,0.106008,0.009832
14655,2018-01-31,J D COM INC,0.188556,0.056179
14655,2018-02-28,J D COM INC,-0.042251,-0.038947
14655,2018-03-29,J D COM INC,-0.141251,-0.026885
14655,2018-04-30,J D COM INC,-0.098296,0.002719
14655,2018-05-31,J D COM INC,-0.036428,0.021608
14655,2018-06-29,J D COM INC,0.107163,0.004842
14655,2018-07-31,J D COM INC,-0.079332,0.036022
14655,2018-08-31,J D COM INC,-0.127161,0.030263
14655,2018-09-28,J D COM INC,-0.166454,0.004294
14655,2018-10-31,J D COM INC,-0.098505,-0.069403
14655,2018-11-30,J D COM INC,-0.097364,0.017859
14655,2018-12-31,J D COM INC,-0.014131,-0.091777
14655,2019-01-31,J D COM INC,0.187291,0.078684
14655,2019-02-28,J D COM INC,0.115090,0.029729
14655,2019-03-29,J D COM INC,0.088055,0.017924
14655,2019-04-30,J D COM INC,0.003980,0.039313
